job,item,tube_type,selected_machine,machines,calculated_setup_time,tool,setuptime_material,setuptime_coil,duration_machine,duration_manual,shift,latest_start,calculated_start,calculated_end,planned_start,planned_end,final_start,final_end,setup_time,status,jobStartDelay,jobEndDelay,start,end
12021034661,55APK,APK,1532,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:31:07.200000,0 days 00:16:07.200000,W01S3,2022-05-16 07:34:45,,,,,2021-10-27 10:18:07,2021-10-27 10:49:14,0 days 00:17:00,JobStatus.UNPLANNED,296287.0,0,2021-10-24 00:00:00,2022-05-16 08:54:00
92021730909,65PAK,PAK,1531,1531,,A0 047,0 days 00:15:00,0 days 00:02:00,0 days 00:19:03,0 days 00:04:03,W01S3,2022-05-16 07:58:54,,,,,2021-10-27 21:34:03,2021-10-27 21:53:06,0 days 00:17:00,JobStatus.UNPLANNED,336843.0,0,2021-10-24 00:00:00,2022-05-16 08:54:00
92021060388,10AGA078,AGA,1536,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 18:08:58.200000,0 days 02:15:00,W01S3,2022-05-14 20:19:03,,,,,2021-11-05 11:48:00,2021-11-08 13:57:00,0 days 00:17:00,JobStatus.UNPLANNED,1079280.0,0,2021-10-24 00:00:00,2022-05-16 08:54:00
92021730235,45APK,APK,1532,"1532,1533,1535,1536,1537",,A0 007,0 days 00:15:00,0 days 00:02:00,0 days 00:41:19.800000,0 days 00:26:19.800000,W01S3,2022-05-16 07:14:20,,,,,2021-10-27 11:33:19,2021-10-27 12:14:39,0 days 00:17:00,JobStatus.UNPLANNED,300799.0,0,2021-10-24 00:00:00,2022-05-16 08:54:00
92021731105,75APK,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 03:26:33,0 days 03:11:33,W01S3,2022-05-16 01:43:54,,,,,2021-10-28 01:22:33,2021-10-28 09:27:06,0 days 00:17:00,JobStatus.UNPLANNED,350553.0,0,2021-10-24 00:00:00,2022-05-16 08:54:00
92021731126,75APK20000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:32:51,0 days 01:17:51,W01S3,2022-05-17 05:31:18,,,,,2021-10-28 11:02:51,2021-10-28 12:35:42,0 days 00:17:00,JobStatus.UNPLANNED,385371.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021731122,75APK10000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:40:46.200000,W01S3,2022-05-17 06:45:27,,,,,2021-10-28 13:33:46,2021-10-28 14:29:32,0 days 00:17:00,JobStatus.UNPLANNED,394426.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021955915,75APK20000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:32:51,0 days 01:32:51,W01S3,2022-05-17 05:31:18,,,,,2021-10-28 16:19:51,2021-10-28 17:52:42,0 days 00:17:00,JobStatus.UNPLANNED,404391.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021730922,70AA30000,AA,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 03:23:16.200000,0 days 03:08:16.200000,W01S3,2022-05-17 01:50:27,,,,,2021-10-28 21:18:16,2021-10-29 08:41:32,0 days 00:17:00,JobStatus.UNPLANNED,422296.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021965925,60APK,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 02:05:14.400000,0 days 02:05:14.400000,W01S3,2022-05-17 04:26:31,,,,,2021-10-27 12:16:00,2021-10-27 14:21:14,0 days 00:17:00,JobStatus.UNPLANNED,303360.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021955709,70AA30000,AA,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 03:23:16.200000,0 days 03:23:16.200000,W01S3,2022-05-17 01:50:27,,,,,2021-10-29 12:22:16,2021-10-29 15:45:32,0 days 00:17:00,JobStatus.UNPLANNED,476536.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021060383,10AGA075,AGA,1536,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 14:00:19.800000,0 days 02:35:00,W01S3,2022-05-16 04:36:20,,,,,2021-11-08 14:14:00,2021-11-09 12:14:19,0 days 00:17:00,JobStatus.UNPLANNED,1347240.0,0,2021-10-24 00:00:00,2022-05-17 08:54:00
92021060385,10AGA076,AGA,1537,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 02:19:04.200000,0 days 00:37:24,W01S3,2022-05-19 15:53:51,,,,,2021-11-09 08:53:00,2021-11-09 11:12:04,0 days 00:17:00,JobStatus.UNPLANNED,1414380.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021955589,60PAP20000,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:35:00.600000,0 days 00:35:00.600000,W01S3,2022-05-19 19:21:58,,,,,2021-10-27 13:07:00,2021-10-27 13:42:01,0 days 00:17:00,JobStatus.UNPLANNED,306420.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021060396,10AGA081,AGA,1537,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 02:16:35.400000,0 days 00:29:15,W01S3,2022-05-19 15:58:49,,,,,2021-11-09 11:30:00,2021-11-09 13:46:35,0 days 00:17:00,JobStatus.UNPLANNED,1423800.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021966086,63AA0310,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:10.800000,0 days 00:15:04.800000,W01S3,2022-05-19 20:01:38,,,,,2021-10-29 16:03:00,2021-10-29 16:18:10,0 days 00:17:00,JobStatus.UNPLANNED,489780.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021412719,60PAP2060,APK,1532,"1531,1532,1533,1543",,A0 023,0 days 00:15:00,0 days 00:02:00,0 days 05:23:57.600000,0 days 02:20:00,W01S3,2022-05-19 09:44:04,,,,,2021-10-27 16:20:00,2021-10-27 21:43:57,0 days 00:17:00,JobStatus.UNPLANNED,318000.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021965957,60PAP1660,PAP,1533,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:01:16.200000,0 days 00:59:00,W01S3,2022-05-19 14:29:27,,,,,2021-10-27 14:39:00,2021-10-27 17:40:16,0 days 00:17:00,JobStatus.UNPLANNED,311940.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021965926,60APK,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 19:27:25.800000,0 days 19:27:25.800000,W01S3,2022-05-18 05:37:08,,,,,2021-10-27 17:58:00,2021-10-28 21:26:00,0 days 00:17:00,JobStatus.UNPLANNED,323880.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021060367,10AGA007,AGA,1536,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 01:34:00.600000,0 days 00:29:02.400000,W01S3,2022-05-19 17:23:58,,,,,2021-11-09 12:32:00,2021-11-09 14:06:00,0 days 00:17:00,JobStatus.UNPLANNED,1427520.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021060378,10AGA023,AGA,1537,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 01:58:09,0 days 00:33:00,W01S3,2022-05-19 16:35:42,,,,,2021-11-09 14:04:00,2021-11-09 16:02:09,0 days 00:17:00,JobStatus.UNPLANNED,1433040.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021966097,63AA0340,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:12,0 days 00:15:04.200000,W01S3,2022-05-19 20:01:36,,,,,2021-10-29 16:36:00,2021-10-29 16:51:12,0 days 00:17:00,JobStatus.UNPLANNED,491760.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021060376,10AGA020,AGA,1536,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 06:23:42,0 days 01:22:12,W01S3,2022-05-19 07:44:36,,,,,2021-11-09 14:24:00,2021-11-09 20:47:42,0 days 00:17:00,JobStatus.UNPLANNED,1434240.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021965962,60PAP2060,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:43:57.600000,0 days 01:08:54,W01S3,2022-05-19 13:04:04,,,,,2021-10-27 23:09:54,2021-10-28 09:44:51,0 days 00:17:00,JobStatus.UNPLANNED,342594.0,0,2021-10-24 00:00:00,2022-05-19 20:49:00
92021965785,50AA61001,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 01:27:54.600000,0 days 01:10:00,W01S3,2022-05-19 23:56:10,,,,,2021-10-28 08:26:00,2021-10-28 09:53:54,0 days 00:17:00,JobStatus.UNPLANNED,375960.0,0,2021-10-24 00:00:00,2022-05-20 03:09:00
92021966332,75APK1000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:30:54.600000,0 days 00:35:24,W01S3,2022-05-19 23:50:10,,,,,2021-10-29 17:09:00,2021-10-29 18:39:54,0 days 00:17:00,JobStatus.UNPLANNED,493740.0,0,2021-10-24 00:00:00,2022-05-20 03:09:00
92021955008,40APK2000,APK,1532,"1532,1533,1534,1535,1536,1537",,A0 006,0 days 00:15:00,0 days 00:02:00,0 days 01:57:00,0 days 00:35:45,W01S3,2022-05-19 22:58:00,,,,,2021-10-28 10:37:45,2021-10-28 12:34:45,0 days 00:17:00,JobStatus.UNPLANNED,383865.0,0,2021-10-24 00:00:00,2022-05-20 03:09:00
92021966348,75APK2401,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:03:31.800000,0 days 00:28:33.600000,W01S3,2022-05-20 00:44:56,,,,,2021-10-29 18:57:00,2021-10-29 20:00:31,0 days 00:17:00,JobStatus.UNPLANNED,500220.0,0,2021-10-24 00:00:00,2022-05-20 03:09:00
92021965793,50AA62401,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:55:08.400000,0 days 00:43:54,W01S3,2022-05-20 01:01:43,,,,,2021-10-28 10:11:00,2021-10-28 11:06:08,0 days 00:17:00,JobStatus.UNPLANNED,382260.0,0,2021-10-24 00:00:00,2022-05-20 03:09:00
92021965779,50AA2501,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:16:06.600000,0 days 00:10:23.400000,W01S3,2022-05-20 08:19:46,,,,,2021-10-28 11:24:00,2021-10-28 11:40:06,0 days 00:17:00,JobStatus.UNPLANNED,386640.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021956413,90APK012,APK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:51:39.600000,0 days 00:51:39.600000,W01S3,2022-05-20 07:08:40,,,,,2021-10-29 20:18:00,2021-10-29 21:09:39,0 days 00:17:00,JobStatus.UNPLANNED,505080.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021955902,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:55:46.200000,W01S3,2022-05-20 07:00:27,,,,,2021-10-29 21:27:00,2021-11-01 06:22:46,0 days 00:17:00,JobStatus.UNPLANNED,509220.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021965788,50AA61070,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:49:27,0 days 00:22:42.600000,W01S3,2022-05-20 07:13:06,,,,,2021-10-28 11:58:00,2021-10-28 12:47:27,0 days 00:17:00,JobStatus.UNPLANNED,388680.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021955704,70AA1150,AA,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 00:15:43.200000,0 days 00:15:13.800000,W01S3,2022-05-20 08:20:33,,,,,2021-11-01 06:55:13,2021-11-01 07:10:57,0 days 00:17:00,JobStatus.UNPLANNED,716113.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021965916,60AA0530,AA,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:43.800000,0 days 00:15:17.400000,W01S3,2022-05-20 08:20:32,,,,,2021-10-28 13:07:17,2021-10-28 13:23:01,0 days 00:17:00,JobStatus.UNPLANNED,392837.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021965917,60AA0595,AA,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:15:49.200000,0 days 00:15:19.200000,W01S3,2022-05-20 08:20:21,,,,,2021-10-28 13:56:19,2021-10-28 14:12:08,0 days 00:17:00,JobStatus.UNPLANNED,395779.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021955812,70PAK,PAK,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 03:27:21,0 days 03:27:21,W01S3,2022-05-20 01:57:18,,,,,2021-11-01 10:55:21,2021-11-01 14:22:42,0 days 00:17:00,JobStatus.UNPLANNED,730521.0,0,2021-10-24 00:00:00,2022-05-20 09:09:00
92021955386,55AA0520,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 012,0 days 00:15:00,0 days 00:02:00,0 days 00:16:15.600000,0 days 00:15:25.800000,W01S3,2022-05-23 08:04:28,,,,,2021-10-28 13:05:00,2021-10-28 13:21:15,0 days 00:17:00,JobStatus.UNPLANNED,392700.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021157396,16AGA001,AGA,1537,"1536,1537",,A0 077,0 days 00:15:00,0 days 00:02:00,1 days 03:23:21.600000,0 days 03:55:48,W01S3,2022-05-21 01:50:16,,,,,2021-11-09 16:20:00,2021-11-11 11:44:00,0 days 00:17:00,JobStatus.UNPLANNED,1441200.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021157393,16AGA001,AGA,1536,"1536,1537",,A0 077,0 days 00:15:00,0 days 00:02:00,1 days 03:23:21.600000,0 days 03:55:48,W01S3,2022-05-21 01:50:16,,,,,2021-11-09 21:05:00,2021-11-11 16:29:00,0 days 00:17:00,JobStatus.UNPLANNED,1458300.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021157392,16AGA001,AGA,1537,"1536,1537",,A0 077,0 days 00:15:00,0 days 00:02:00,1 days 01:35:28.200000,0 days 03:55:48,W01S3,2022-05-21 05:26:03,,,,,2021-11-11 12:01:00,2021-11-12 21:37:00,0 days 00:17:00,JobStatus.UNPLANNED,1598460.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021966107,63AA0420,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:11.400000,0 days 00:15:04.200000,W01S3,2022-05-23 08:06:37,,,,,2021-11-01 14:55:04,2021-11-01 15:10:15,0 days 00:17:00,JobStatus.UNPLANNED,744904.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021157394,16AGA001,AGA,1536,"1536,1537",,A0 077,0 days 00:15:00,0 days 00:02:00,1 days 03:23:21.600000,0 days 03:55:48,W01S3,2022-05-21 01:50:16,,,,,2021-11-11 16:46:00,2021-11-15 12:10:00,0 days 00:17:00,JobStatus.UNPLANNED,1615560.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021966078,63AA0195,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:15:01.800000,0 days 00:15:00.600000,W01S3,2022-05-23 08:06:56,,,,,2021-11-01 15:43:00,2021-11-01 15:58:02,0 days 00:17:00,JobStatus.UNPLANNED,747780.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021955585,60PAP015,PAP,1532,"1531,1532,1533,1543",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 03:19:07.200000,0 days 03:19:07.200000,W01S3,2022-05-23 01:58:45,,,,,2021-10-28 17:49:07,2021-10-28 21:08:14,0 days 00:17:00,JobStatus.UNPLANNED,409747.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021155651,10AGA078,AGA,1537,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 15:09:18.600000,0 days 01:55:00,W01S3,2022-05-22 02:18:22,,,,,2021-11-12 21:54:00,2021-11-15 21:03:18,0 days 00:17:00,JobStatus.UNPLANNED,1720440.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021955826,70PAP1470,PAP,1531,1531,,A0 044,0 days 00:15:00,0 days 00:02:00,0 days 00:19:54,0 days 00:16:25.200000,W01S3,2022-05-23 07:57:12,,,,,2021-11-01 16:16:00,2021-11-01 16:35:54,0 days 00:17:00,JobStatus.UNPLANNED,749760.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021965795,50APK,APK,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 01:16:28.800000,0 days 01:16:28.800000,W01S3,2022-05-23 06:04:02,,,,,2021-10-28 13:39:00,2021-10-28 14:55:28,0 days 00:17:00,JobStatus.UNPLANNED,394740.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021157395,16AGA001,AGA,1536,"1536,1537",,A0 077,0 days 00:15:00,0 days 00:02:00,1 days 03:23:21.600000,0 days 03:55:48,W01S3,2022-05-21 01:50:16,,,,,2021-11-15 12:27:00,2021-11-17 07:51:00,0 days 00:17:00,JobStatus.UNPLANNED,1945620.0,0,2021-10-24 00:00:00,2022-05-23 08:54:00
92021281375,45PAP2950,PAP,1541,"1532,1533,1535,1536,1537,1541,1542",,A0 049,0 days 00:15:00,0 days 00:02:00,0 days 05:18:31.800000,0 days 01:12:06,W01S3,2022-05-23 21:59:56,,,,,2021-10-24 07:29:06,2021-10-25 11:18:37,0 days 00:17:00,JobStatus.UNPLANNED,26946.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021156728,12AGA029,AGA,1537,"1536,1537",,A0 021,0 days 00:15:00,0 days 00:02:00,0 days 02:04:36.600000,0 days 00:44:00,W01S3,2022-05-24 04:27:46,,,,,2021-11-15 21:21:00,2021-11-16 07:25:36,0 days 00:17:00,JobStatus.UNPLANNED,1977660.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021156713,12AGAW,AGA,1537,"1536,1537",,A0 021,0 days 00:15:00,0 days 00:02:00,1 days 18:52:05.400000,0 days 00:10:00,W01S3,2022-05-20 18:52:49,,,,,2021-11-16 07:43:00,2021-11-18 18:36:00,0 days 00:17:00,JobStatus.UNPLANNED,2014980.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021965934,60APK8000,APK,1532,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 00:16:18.600000,0 days 00:10:00,W01S3,2022-05-24 08:04:22,,,,,2021-10-28 21:36:00,2021-10-28 21:52:18,0 days 00:17:00,JobStatus.UNPLANNED,423360.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021159494,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:55:46.200000,W01S3,2022-05-24 06:45:27,,,,,2021-11-01 16:53:00,2021-11-01 17:48:46,0 days 00:17:00,JobStatus.UNPLANNED,751980.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021955903,75APK001,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 00:55:46.200000,0 days 00:55:46.200000,W01S3,2022-05-24 06:45:27,,,,,2021-11-01 18:06:00,2021-11-01 19:01:46,0 days 00:17:00,JobStatus.UNPLANNED,756360.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021956488,90PAPK003,PAPK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 03:18:35.400000,0 days 03:18:35.400000,W01S3,2022-05-24 01:59:49,,,,,2021-11-01 19:19:00,2021-11-02 06:37:35,0 days 00:17:00,JobStatus.UNPLANNED,760740.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021160069,90PAPK003,PAK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 03:12:33.600000,0 days 03:12:33.600000,W01S3,2022-05-24 02:11:52,,,,,2021-11-02 10:07:33,2021-11-02 13:20:07,0 days 00:17:00,JobStatus.UNPLANNED,814053.0,0,2021-10-24 00:00:00,2022-05-24 08:54:00
92021169728,63AA1400,AA,1531,1531,,A0 038,0 days 00:15:00,0 days 00:02:00,0 days 00:17:05.400000,0 days 00:11:42,W01S3,2022-05-24 19:57:49,,,,,2021-11-02 13:49:42,2021-11-02 14:06:47,0 days 00:17:00,JobStatus.UNPLANNED,827382.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021170487,90AA3000,AA,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:25:37.200000,0 days 00:25:37.200000,W01S3,2022-05-24 19:40:45,,,,,2021-11-02 14:49:37,2021-11-02 15:15:14,0 days 00:17:00,JobStatus.UNPLANNED,830977.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021158669,50APK20000,APK,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:18:13.200000,0 days 00:18:13.200000,W01S3,2022-05-24 19:55:33,,,,,2021-10-28 15:13:00,2021-10-28 15:31:13,0 days 00:17:00,JobStatus.UNPLANNED,400380.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021158938,52AA0300,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 002,0 days 00:15:00,0 days 00:02:00,0 days 00:15:21,0 days 00:10:22.800000,W01S3,2022-05-24 20:01:18,,,,,2021-10-28 15:49:00,2021-10-28 16:04:21,0 days 00:17:00,JobStatus.UNPLANNED,402540.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021271100,50PAP015,PAP,1541,"1531,1532,1533,1535,1536,1537,1541",,A0 011,0 days 00:15:00,0 days 00:02:00,0 days 04:14:26.400000,0 days 00:10:00,W01S3,2022-05-24 12:03:07,,,,,2021-10-25 11:46:00,2021-10-25 16:00:26,0 days 00:17:00,JobStatus.UNPLANNED,128760.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021158661,50AA6,AA,1535,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,1 days 08:03:37.800000,1 days 08:03:37.800000,W01S3,2022-05-22 04:24:44,,,,,2021-10-28 16:22:00,2021-11-01 16:26:00,0 days 00:17:00,JobStatus.UNPLANNED,404520.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021156723,12AGA026,AGA,1536,"1536,1537",,A0 021,0 days 00:15:00,0 days 00:02:00,1 days 07:19:04.200000,0 days 06:45:00,W01S3,2022-05-22 05:53:51,,,,,2021-11-17 08:08:00,2021-11-19 07:28:00,0 days 00:17:00,JobStatus.UNPLANNED,2102880.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021159508,75APK20000,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 01:32:51,0 days 01:32:51,W01S3,2022-05-24 17:26:18,,,,,2021-11-02 17:05:51,2021-11-02 18:38:42,0 days 00:17:00,JobStatus.UNPLANNED,839151.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021159016,60APK004,APK,1533,"1531,1532,1533",,A0 035,0 days 00:15:00,0 days 00:02:00,0 days 01:46:52.200000,0 days 01:46:52.200000,W01S3,2022-05-24 16:58:15,,,,,2021-10-28 23:29:52,2021-10-29 07:47:44,0 days 00:17:00,JobStatus.UNPLANNED,430192.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021270918,30APL,PAP,1542,"1541,1542,1543",,A0 049,0 days 00:15:00,0 days 00:02:00,0 days 01:07:20.400000,0 days 01:07:20.400000,W01S3,2022-05-24 18:17:19,,,,,2021-10-24 07:24:20,2021-10-25 07:07:40,0 days 00:17:00,JobStatus.UNPLANNED,26660.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021159884,80PAK,PAK,1531,1531,,A0 016,0 days 00:15:00,0 days 00:02:00,0 days 00:38:52.200000,0 days 00:38:52.200000,W01S3,2022-05-24 19:14:15,,,,,2021-11-02 18:56:00,2021-11-02 19:34:52,0 days 00:17:00,JobStatus.UNPLANNED,845760.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021158096,25APK20000,APK,1532,"1532,1533,1534,1535,1536,1537",,A0 062,0 days 00:15:00,0 days 00:02:00,0 days 00:50:32.400000,0 days 00:50:32.400000,W01S3,2022-05-24 18:50:55,,,,,2021-10-28 22:10:00,2021-10-29 06:50:32,0 days 00:17:00,JobStatus.UNPLANNED,425400.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021159998,90APK20000,APK,1531,1531,,A0 001,0 days 00:15:00,0 days 00:02:00,0 days 00:36:34.200000,0 days 00:36:34.200000,W01S3,2022-05-24 19:18:51,,,,,2021-11-02 19:52:00,2021-11-02 20:28:34,0 days 00:17:00,JobStatus.UNPLANNED,849120.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
12021037711,60APL90B30000,APL,1543,1543,,A0 008,0 days 00:15:00,0 days 00:02:00,0 days 09:28:41.400000,0 days 09:28:41.400000,W01S3,2022-05-24 01:34:37,,,,,2021-10-29 23:25:41,2021-11-01 15:29:22,0 days 00:17:00,JobStatus.UNPLANNED,516341.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021155660,10AGA081,AGA,1537,"1536,1537",,A0 050,0 days 00:15:00,0 days 00:02:00,0 days 02:16:35.400000,0 days 00:29:15,W01S3,2022-05-24 15:58:49,,,,,2021-11-18 18:53:00,2021-11-18 21:09:35,0 days 00:17:00,JobStatus.UNPLANNED,2227980.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021158516,30AA1250,AA,1532,"1532,1533,1534,1535,1536,1537",,A0 023,0 days 00:15:00,0 days 00:02:00,0 days 10:06:01.800000,0 days 02:19:00,W01S3,2022-05-24 00:19:56,,,,,2021-10-29 09:27:00,2021-10-29 19:33:01,0 days 00:17:00,JobStatus.UNPLANNED,466020.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021158940,52AA0700,AA,1533,"1531,1532,1533,1535,1536,1537",,A0 002,0 days 00:15:00,0 days 00:02:00,0 days 00:15:43.200000,0 days 00:10:15.600000,W01S3,2022-05-24 20:00:33,,,,,2021-10-29 08:05:00,2021-10-29 08:20:43,0 days 00:17:00,JobStatus.UNPLANNED,461100.0,0,2021-10-24 00:00:00,2022-05-24 20:49:00
92021169370,50AA61001,AA,1533,"1531,1532,1533,1535,1536,1537",,A0 005,0 days 00:15:00,0 days 00:02:00,0 days 00:31:43.800000,0 days 00:16:00,W01S3,2022-05-25 01:33:32,,,,,2021-10-29 08:38:00,2021-10-29 09:09:43,0 days 00:17:00,JobStatus.UNPLANNED,463080.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
92021169958,75APK4200,APK,1531,1531,,A0 028,0 days 00:15:00,0 days 00:02:00,0 days 03:03:29.400000,0 days 03:03:29.400000,W01S3,2022-05-24 20:30:01,,,,,2021-11-02 20:46:00,2021-11-03 07:49:29,0 days 00:17:00,JobStatus.UNPLANNED,852360.0,0,2021-10-24 00:00:00,2022-05-25 02:54:00
